trip_id,arrival_time,departure_time,stop_id,stop_sequence,drop_off_type,pickup_type
9114-0724,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0724,11:13:00,11:13:00,bruxelles_midi,2,0,1
9114-0725,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0725,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0725,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0725,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0726,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0726,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0726,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0726,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0727,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0727,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0727,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0727,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0728,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0728,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0728,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0728,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0729,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0729,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0729,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0729,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0730,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0730,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0730,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0730,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0731,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0731,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0731,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0731,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0801,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0801,11:13:00,11:13:00,bruxelles_midi,2,0,1
9114-0802,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0802,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0802,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0802,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0803,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0803,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0803,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0803,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0804,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0804,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0804,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0804,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0805,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0805,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0805,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0805,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0806,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0806,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0806,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0806,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0807,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0807,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0807,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0807,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0808,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0808,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0808,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0808,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0809,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0809,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0809,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0809,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0810,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0810,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0810,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0810,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0811,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0811,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0811,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0811,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0812,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0812,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0812,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0812,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0813,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0813,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0813,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0813,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0814,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0814,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0814,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0814,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0815,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0815,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0815,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0815,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0816,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0816,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0816,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0816,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0817,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0817,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0817,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0817,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0818,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0818,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0818,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0818,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0819,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0819,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0819,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0819,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0820,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0820,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0820,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0820,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0821,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0821,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0821,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0821,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0822,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0822,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0822,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0822,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0823,08:34:00,08:34:00,st_pancras_international,1,1,0
9114-0823,11:00:00,11:22:00,bruxelles_midi,2,0,0
9114-0823,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0823,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0824,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0824,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0824,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0824,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0825,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0825,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0825,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0825,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0826,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0826,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0826,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0826,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0827,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0827,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0827,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0827,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0828,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0828,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0828,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0828,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0829,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0829,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0829,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0829,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0830,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0830,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0830,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0830,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0831,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0831,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0831,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0831,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0901,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0901,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0901,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0901,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0902,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0902,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0902,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0902,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0903,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0903,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0903,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0903,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0904,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0904,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0904,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0904,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0905,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0905,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0905,12:32:00,12:39:00,rotterdam_centraal,3,0,0
9114-0905,13:50:00,13:50:00,amsterdam_centraal,4,0,1
9114-0906,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0906,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0906,12:32:00,12:39:00,rotterdam_centraal,3,0,0
9114-0906,13:50:00,13:50:00,amsterdam_centraal,4,0,1
9114-0907,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0907,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0907,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0907,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9114-0908,09:16:00,09:16:00,st_pancras_international,1,1,0
9114-0908,11:13:00,11:22:00,bruxelles_midi,2,0,0
9114-0908,12:32:00,12:37:00,rotterdam_centraal,3,0,0
9114-0908,13:20:00,13:20:00,amsterdam_centraal,4,0,1
9115-0611,06:40:00,06:40:00,amsterdam_centraal_15,1,1,0
9115-0611,07:23:00,07:28:00,rotterdam_centraal_2,2,0,0
9115-0611,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0611,09:25:00,09:35:00,lille_europe,4,0,0
9115-0611,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0612,06:40:00,06:40:00,amsterdam_centraal_15,1,1,0
9115-0612,07:23:00,07:28:00,rotterdam_centraal_2,2,0,0
9115-0612,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0612,09:25:00,09:35:00,lille_europe,4,0,0
9115-0612,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0615,08:51:00,08:51:00,bruxelles_midi_2,1,1,0
9115-0615,09:25:00,09:35:00,lille_europe,2,0,0
9115-0615,10:57:00,10:57:00,st_pancras_international,3,0,1
9115-0616,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0616,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0616,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0616,09:25:00,09:35:00,lille_europe,4,0,0
9115-0616,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0617,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0617,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0617,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0617,09:25:00,09:35:00,lille_europe,4,0,0
9115-0617,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0618,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0618,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0618,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0618,09:25:00,09:35:00,lille_europe,4,0,0
9115-0618,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0619,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0619,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0619,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0619,09:25:00,09:35:00,lille_europe,4,0,0
9115-0619,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0622,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0622,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0622,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0622,09:25:00,09:35:00,lille_europe,4,0,0
9115-0622,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0623,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0623,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0623,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0623,09:25:00,09:35:00,lille_europe,4,0,0
9115-0623,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0624,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0624,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0624,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0624,09:25:00,09:35:00,lille_europe,4,0,0
9115-0624,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0625,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0625,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0625,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0625,09:25:00,09:35:00,lille_europe,4,0,0
9115-0625,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0626,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0626,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0626,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0626,09:25:00,09:35:00,lille_europe,4,0,0
9115-0626,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0629,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0629,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0629,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0629,09:25:00,09:35:00,lille_europe,4,0,0
9115-0629,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0630,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0630,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0630,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0630,09:25:00,09:35:00,lille_europe,4,0,0
9115-0630,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0701,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0701,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0701,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0701,09:25:00,09:35:00,lille_europe,4,0,0
9115-0701,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0702,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0702,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0702,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0702,09:25:00,09:35:00,lille_europe,4,0,0
9115-0702,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0703,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0703,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0703,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0703,09:25:00,09:35:00,lille_europe,4,0,0
9115-0703,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0706,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0706,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0706,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0706,09:25:00,09:35:00,lille_europe,4,0,0
9115-0706,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0707,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0707,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0707,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0707,09:25:00,09:35:00,lille_europe,4,0,0
9115-0707,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0708,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0708,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0708,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0708,09:25:00,09:35:00,lille_europe,4,0,0
9115-0708,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0709,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0709,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0709,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0709,09:25:00,09:35:00,lille_europe,4,0,0
9115-0709,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0710,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0710,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0710,08:38:00,08:51:00,bruxelles_midi_3,3,0,0
9115-0710,09:25:00,09:35:00,lille_europe,4,0,0
9115-0710,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0713,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0713,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0713,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0713,09:25:00,09:35:00,lille_europe,4,0,0
9115-0713,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0714,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0714,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0714,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0714,09:25:00,09:35:00,lille_europe,4,0,0
9115-0714,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0715,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0715,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0715,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0715,09:25:00,09:35:00,lille_europe,4,0,0
9115-0715,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0716,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0716,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0716,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0716,09:25:00,09:35:00,lille_europe,4,0,0
9115-0716,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0717,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0717,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0717,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0717,09:25:00,09:35:00,lille_europe,4,0,0
9115-0717,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0720,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0720,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0720,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0720,09:25:00,09:35:00,lille_europe,4,0,0
9115-0720,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0721,08:51:00,08:51:00,bruxelles_midi,1,1,0
9115-0721,09:25:00,09:35:00,lille_europe,2,0,0
9115-0721,10:57:00,10:57:00,st_pancras_international,3,0,1
9115-0722,08:51:00,08:51:00,bruxelles_midi,1,1,0
9115-0722,09:25:00,09:35:00,lille_europe,2,0,0
9115-0722,10:57:00,10:57:00,st_pancras_international,3,0,1
9115-0723,08:51:00,08:51:00,bruxelles_midi,1,1,0
9115-0723,09:25:00,09:35:00,lille_europe,2,0,0
9115-0723,10:57:00,10:57:00,st_pancras_international,3,0,1
9115-0724,08:51:00,08:51:00,bruxelles_midi,1,1,0
9115-0724,09:25:00,09:35:00,lille_europe,2,0,0
9115-0724,10:57:00,10:57:00,st_pancras_international,3,0,1
9115-0727,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0727,07:23:00,07:28:00,rotterdam_centraal,2,0,0
9115-0727,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0727,09:25:00,09:35:00,lille_europe,4,0,0
9115-0727,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0728,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0728,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0728,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0728,09:26:00,09:30:00,lille_europe,4,0,0
9115-0728,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0729,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0729,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0729,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0729,09:26:00,09:30:00,lille_europe,4,0,0
9115-0729,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0730,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0730,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0730,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0730,09:26:00,09:30:00,lille_europe,4,0,0
9115-0730,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0731,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0731,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0731,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0731,09:26:00,09:30:00,lille_europe,4,0,0
9115-0731,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0803,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0803,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0803,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0803,09:26:00,09:30:00,lille_europe,4,0,0
9115-0803,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0804,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0804,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0804,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0804,09:26:00,09:30:00,lille_europe,4,0,0
9115-0804,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0805,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0805,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0805,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0805,09:26:00,09:30:00,lille_europe,4,0,0
9115-0805,10:57:00,10:57:00,st_pancras_international,5,0,1
9115-0806,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0806,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0806,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0806,09:56:00,10:00:00,lille_europe,4,0,0
9115-0806,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0807,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0807,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0807,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0807,09:56:00,10:00:00,lille_europe,4,0,0
9115-0807,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0810,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0810,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0810,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0810,09:56:00,10:00:00,lille_europe,4,0,0
9115-0810,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0811,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0811,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0811,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0811,09:56:00,10:00:00,lille_europe,4,0,0
9115-0811,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0812,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0812,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0812,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0812,09:56:00,10:00:00,lille_europe,4,0,0
9115-0812,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0813,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0813,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0813,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0813,09:56:00,10:00:00,lille_europe,4,0,0
9115-0813,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0814,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0814,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0814,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0814,09:56:00,10:00:00,lille_europe,4,0,0
9115-0814,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0817,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0817,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0817,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0817,09:56:00,10:00:00,lille_europe,4,0,0
9115-0817,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0818,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0818,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0818,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0818,09:56:00,10:00:00,lille_europe,4,0,0
9115-0818,11:27:00,11:27:00,st_pancras_international,5,0,1
9115-0819,06:40:00,06:40:00,amsterdam_centraal,1,1,0
9115-0819,07:25:00,07:28:00,rotterdam_centraal,2,0,0
9115-0819,08:38:00,08:51:00,bruxelles_midi,3,0,0
9115-0819,09:56:00,10:00:00,lille_europe,4,0,0
